Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
MYC 30127528 ChIP-Seq KELLY Human Brain Neuroblastoma	14/4188	0.999759539764711	0.999996156349101	0	0	0.424347342226069	0.000102050931843177	CD274;WDR17;FAM118A;KREMEN1;SLC1A3;ANK2;SYN2;INSYN2B;PKIB;PRR16;KIF20A;OTX1;MOCS1;SYBU
KLF4 18555785 ChIP-Seq MESCs Mouse	3/1830	0.999806615524679	0.999996156349101	0	0	0.219363863042024	4.24256679237225e-05	FBXO39;SRGAP1;ATF3
FOXP3 21729870 ChIP-Seq TREG Human	1/1210	0.999820553214167	0.999996156349101	0	0	0.112616447205569	2.02104728893636e-05	RPS4Y1
MYC 18358816 ChIP-ChIP MESCs Mouse	5/2369	0.999836929490264	0.999996156349101	0	0	0.278265460605829	4.5380590721569e-05	FN1;KIF20A;GPR84;UTY;ATF3
SFPI1 20887958 ChIP-Seq HPC-7 Mouse	3/1861	0.999841337932107	0.999996156349101	0	0	0.215333094127497	3.41679046469415e-05	EPSTI1;FAM118A;MOCS1
PHF8 20622854 ChIP-Seq HELA Human	2/1581	0.999852559562714	0.999996156349101	0	0	0.17027716723168	2.51075909790224e-05	ARL17B;PLLP
EOMES 20176728 ChIP-ChIP TSCs Mouse	1/1243	0.999858638713386	0.999996156349101	0	0	0.109430280804448	1.54702987654704e-05	SLC1A3
CREB1 20920259 ChIP-Seq GC1-SPG Mouse	5/2451	0.999899545481682	0.999996156349101	0	0	0.267676550329216	2.68906695957313e-05	FAM118A;PRR16;FN1;PARVA;GPR84
FOXO3 22982991 ChIP-Seq MACROPHAGES Mouse	2/1639	0.999900078741354	0.999996156349101	0	0	0.163723094613533	1.63602350643996e-05	KREMEN1;IL27
RUNX1 21571218 ChIP-Seq MEGAKARYOCYTES Human	13/4172	0.999900604206987	0.999996156349101	0	0	0.392669391680692	3.9031625399716e-05	C1QB;ANXA3;PLLP;FAM118A;KREMEN1;CLEC18B;ANK2;MYOM2;GRIP1;APOL4;GRIN3A;NOS1AP;SRGAP1
MYCN 18555785 ChIP-Seq MESCs Mouse	2/1668	0.999917651428691	0.999996156349101	0	0	0.160617188051691	1.32271405892229e-05	FN1;KIF20A
ETS1 20019798 ChIP-Seq JURKAT Human	1/1332	0.99992527729725	0.999996156349101	0	0	0.101624923908811	7.59397270585651e-06	KIF20A
HNF1A 27111144 ChIP-Seq CD8+TCells Mouse Blood Lymphoma	7/3109	0.999964716344706	0.999996156349101	0	0	0.288708097705986	1.01868567158829e-05	GBP6;EPSTI1;FAM118A;KREMEN1;KIF20A;UTY;PDCD1LG2
YY1 26981420 ChIP-Seq C2C12 Mouse Muscle	2/1811	0.999967473171279	0.999996156349101	0	0	0.146758039866029	4.77365126244337e-06	FN1;KIF20A
NELFA 20434984 ChIP-Seq ESCs Mouse	1/1454	0.999967875990826	0.999996156349101	0	0	0.0924791897960926	2.97085005952432e-06	FN1
E2F4 21247883 ChIP-Seq LYMPHOBLASTOID Human	4/2422	0.999972969634228	0.999996156349101	0	0	0.215350048763626	5.82106926034221e-06	PLLP;CACNA1E;SRGAP1;COCH
FOXA1 33576154 ChIP-Seq Human Lung ProstateCancer	10/3825	0.999973393935707	0.999996156349101	0	0	0.328616480996068	8.743307534156e-06	GRIP1;PKIB;ANKRD22;HPN;FAM118A;KREMEN1;KIF20A;UTY;SYBU;ATF3
ERG 20887958 ChIP-Seq HPC-7 Mouse	1/1486	0.999973989726831	0.999996156349101	0	0	0.0903290815699575	2.34951464261647e-06	EIF1AY
ENL 26711339 ChIP-Seq SEM Human Blood Leukemia	1/1523	0.999979459265012	0.999996156349101	0	0	0.0879557247954574	1.80669378914682e-06	BHLHE41
E2F1 18555785 ChIP-Seq MESCs Mouse	6/3015	0.999982805299027	0.999996156349101	0	0	0.254584730656515	4.3775459512928e-06	EIF1AY;PLLP;FN1;SLC26A8;SLC1A3;KIF20A
TRIM28 19339689 ChIP-ChIP MESCs Mouse	3/2241	0.999984059173734	0.999996156349101	0	0	0.174997517624863	2.78962726007581e-06	FN1;ROR1;OTX1
SPI1 22790984 ChIP-Seq ERYTHROLEUKEMIA Mouse	1/1572	0.99998472210635	0.999996156349101	0	0	0.0849846905825013	1.29839698301506e-06	C1QC
TAL1 20887958 ChIP-Seq HPC-7 Mouse	1/1584	0.999985741701302	0.999996156349101	0	0	0.084285128025416	1.20177109877881e-06	BTNL9
MYC 19030024 ChIP-ChIP MESCs Mouse	5/2842	0.999987829236681	0.999996156349101	0	0	0.225603663723991	2.74578550428248e-06	EIF1AY;PLLP;FN1;KIF20A;ATF3
ASH2L 23239880 ChIP-Seq MESCs Mouse	4/2603	0.999989077976119	0.999996156349101	0	0	0.198273733295814	2.16556227618832e-06	EIF1AY;HPN;SLC1A3;OTX1
HOXC9 25013753 ChIP-Seq NEUROBLASTOMA BE2-C Human	1/1639	0.999989396728095	0.999996156349101	0	0	0.0812099498230885	8.61095744576026e-07	PKIB
CTCF 33576154 ChIP-Seq Human HilarLN ProstateCancer	8/3649	0.999991059153597	0.999996156349101	0	0	0.274159677180825	2.4512305215066e-06	CD274;RFPL2;ZFY;SRGAP1;ATF3;CORIN;INSYN2B;C1QC
CTCF 33576154 ChIP-Seq Human Liver ProstateCancer	8/3679	0.999991838232125	0.999996156349101	0	0	0.271416298220984	2.21524586380319e-06	RFPL2;ROR1;SRGAP1;SYBU;ATF3;CORIN;GDF7;C1QC
JARID1A 20064375 ChIP-Seq MESCs Mouse	1/1695	0.999991840914882	0.999996156349101	0	0	0.0782840251984247	6.38728630678503e-07	KIF20A
FLI1 21571218 ChIP-Seq MEGAKARYOCYTES Human	13/4775	0.999992126488092	0.999996156349101	0	0	0.329777404451911	2.59651654291916e-06	GBP5;MOXD1;HPN;KREMEN1;SLC1A3;MYOM2;DDO;PKIB;LYPD6B;EPSTI1;SRGAP1;CSMD1;ATF3
AF4 26711339 ChIP-Seq SEM Human Blood Leukemia	5/2966	0.999992310073055	0.999996156349101	0	0	0.214581539969478	1.65012271085164e-06	LYPD6B;BHLHE41;KREMEN1;ANK2;KIF20A
GABP 19822575 ChIP-Seq HepG2 Human	2/2155	0.999993809700307	0.999996156349101	0	0	0.120959809841261	7.48779791348487e-07	CD274;COCH
CREM 20920259 ChIP-Seq GC1-SPG Mouse	10/4643	0.999995284546534	0.999996156349101	0	0	0.256802422836175	1.21094272986526e-06	FHAD1;GRIP1;FBXO39;FAM118A;FN1;KREMEN1;GPR84;OTX1;CYYR1;SRGAP1
RUNX2 24655370 ChIP-Seq MC3T3E1 Mouse Bone	8/4374	0.999995447897811	0.999996156349101	0	0	0.218415025194686	9.94249777233541e-07	IFI27;ANXA3;TMEM119;BHLHE41;ROR1;PARVA;VSIG10;SOX5
YY1 33199912 ChIP-Seq 293T Human KidneyEmbryo	5/3612	0.999995650475362	0.999996156349101	0	0	0.169417861259748	7.36888764190422e-07	FAM118A;PRR16;ANK2;ROR1;SYBU
MYC 28411283 ChIP-Seq MDA231-LM2-4175 Human BreastCancer	2/2441	0.999995834141523	0.999996156349101	0	0	0.105051491691387	4.37630558733623e-07	ANK2;KIF20A
ZFX 18555785 ChIP-Seq MESCs Mouse	1/2372	0.999996142442714	0.999996156349101	0	0	0.0538471247771891	2.07718769154713e-07	SYN2
MYC 22102868 ChIP-Seq CA46 Human Blood BurkittsLymphoma	1/2314	0.999996156349101	0.999996156349101	0	0	0.0553804109429092	2.12863375376033e-07	ROR1
