ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0051973	positive regulation of telomerase activity	1/96	33/18888	0.0303030303030303	5.96212121212121	2.03911479231675	0.154896522406907	0.443376919238238	0.421765296039707	5570	1
GO:2000515	negative regulation of CD4-positive, alpha-beta T cell activation	1/96	33/18888	0.0303030303030303	5.96212121212121	2.03911479231675	0.154896522406907	0.443376919238238	0.421765296039707	29126	1
GO:0009615	response to virus	4/96	409/18888	0.0097799511002445	1.9242053789731	1.3505837432813	0.1550064427416	0.443376919238238	0.421765296039707	3429/246778/115362/2633	4
GO:0046328	regulation of JNK cascade	2/96	138/18888	0.0144927536231884	2.85144927536232	1.56020379535692	0.155634324359586	0.444334530563338	0.422676230295635	4671/51384	2
GO:0048762	mesenchymal cell differentiation	3/96	269/18888	0.0111524163568773	2.19423791821561	1.41000101461222	0.15715206525558	0.447720168779856	0.425896841569506	2335/3249/51384	3
GO:0042157	lipoprotein metabolic process	2/96	139/18888	0.0143884892086331	2.83093525179856	1.54853824855415	0.157410850896875	0.447720168779856	0.425896841569506	80832/653082	2
GO:0060074	synapse maturation	1/96	34/18888	0.0294117647058824	5.78676470588235	1.99668884727222	0.159199356342146	0.449434309524569	0.427527429557464	55638	1
GO:0070570	regulation of neuron projection regeneration	1/96	34/18888	0.0294117647058824	5.78676470588235	1.99668884727222	0.159199356342146	0.449434309524569	0.427527429557464	83999	1
GO:0086019	cell-cell signaling involved in cardiac conduction	1/96	34/18888	0.0294117647058824	5.78676470588235	1.99668884727222	0.159199356342146	0.449434309524569	0.427527429557464	287	1
GO:1900225	regulation of NLRP3 inflammasome complex assembly	1/96	34/18888	0.0294117647058824	5.78676470588235	1.99668884727222	0.159199356342146	0.449434309524569	0.427527429557464	115362	1
GO:0051092	positive regulation of NF-kappaB transcription factor activity	2/96	141/18888	0.0141843971631206	2.79078014184397	1.52551520697009	0.160975525842147	0.452256300026096	0.430211867126616	10739/4919	2
GO:0015701	bicarbonate transport	1/96	35/18888	0.0285714285714286	5.62142857142857	1.95591797633731	0.163480509508114	0.452256300026096	0.430211867126616	116369	1
GO:0032212	positive regulation of telomere maintenance via telomerase	1/96	35/18888	0.0285714285714286	5.62142857142857	1.95591797633731	0.163480509508114	0.452256300026096	0.430211867126616	5570	1
GO:0045577	regulation of B cell differentiation	1/96	35/18888	0.0285714285714286	5.62142857142857	1.95591797633731	0.163480509508114	0.452256300026096	0.430211867126616	56833	1
GO:0046825	regulation of protein export from nucleus	1/96	35/18888	0.0285714285714286	5.62142857142857	1.95591797633731	0.163480509508114	0.452256300026096	0.430211867126616	3429	1
GO:0048048	embryonic eye morphogenesis	1/96	35/18888	0.0285714285714286	5.62142857142857	1.95591797633731	0.163480509508114	0.452256300026096	0.430211867126616	51384	1
GO:0050974	detection of mechanical stimulus involved in sensory perception	1/96	35/18888	0.0285714285714286	5.62142857142857	1.95591797633731	0.163480509508114	0.452256300026096	0.430211867126616	3249	1
GO:0071398	cellular response to fatty acid	1/96	35/18888	0.0285714285714286	5.62142857142857	1.95591797633731	0.163480509508114	0.452256300026096	0.430211867126616	2865	1
GO:0099171	presynaptic modulation of chemical synaptic transmission	1/96	35/18888	0.0285714285714286	5.62142857142857	1.95591797633731	0.163480509508114	0.452256300026096	0.430211867126616	116443	1
GO:0099174	regulation of presynapse organization	1/96	35/18888	0.0285714285714286	5.62142857142857	1.95591797633731	0.163480509508114	0.452256300026096	0.430211867126616	26050	1
GO:1905606	regulation of presynapse assembly	1/96	35/18888	0.0285714285714286	5.62142857142857	1.95591797633731	0.163480509508114	0.452256300026096	0.430211867126616	26050	1
GO:0021537	telencephalon development	3/96	275/18888	0.0109090909090909	2.14636363636364	1.36870913068285	0.164492417641403	0.452637082255841	0.430574088800516	306/2258/26050	3
GO:0050671	positive regulation of lymphocyte proliferation	2/96	143/18888	0.013986013986014	2.75174825174825	1.50289138129075	0.164555138562945	0.452637082255841	0.430574088800516	80380/29126	2
GO:2001235	positive regulation of apoptotic signaling pathway	2/96	143/18888	0.013986013986014	2.75174825174825	1.50289138129075	0.164555138562945	0.452637082255841	0.430574088800516	467/5414	2
GO:0007617	mating behavior	1/96	36/18888	0.0277777777777778	5.46527777777778	1.91668886781201	0.167740090003909	0.452637082255841	0.430574088800516	8528	1
GO:0014808	release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	1/96	36/18888	0.0277777777777778	5.46527777777778	1.91668886781201	0.167740090003909	0.452637082255841	0.430574088800516	287	1
GO:0016486	peptide hormone processing	1/96	36/18888	0.0277777777777778	5.46527777777778	1.91668886781201	0.167740090003909	0.452637082255841	0.430574088800516	10699	1
GO:0033687	osteoblast proliferation	1/96	36/18888	0.0277777777777778	5.46527777777778	1.91668886781201	0.167740090003909	0.452637082255841	0.430574088800516	338773	1
GO:0060317	cardiac epithelial to mesenchymal transition	1/96	36/18888	0.0277777777777778	5.46527777777778	1.91668886781201	0.167740090003909	0.452637082255841	0.430574088800516	51384	1
GO:0070633	transepithelial transport	1/96	36/18888	0.0277777777777778	5.46527777777778	1.91668886781201	0.167740090003909	0.452637082255841	0.430574088800516	6507	1
GO:1905476	negative regulation of protein localization to membrane	1/96	36/18888	0.0277777777777778	5.46527777777778	1.91668886781201	0.167740090003909	0.452637082255841	0.430574088800516	2633	1
GO:0002758	innate immune response-activating signaling pathway	3/96	278/18888	0.0107913669064748	2.12320143884892	1.34845813398218	0.168201047060188	0.452637082255841	0.430574088800516	115362/29126/4671	3
GO:0090596	sensory organ morphogenesis	3/96	278/18888	0.0107913669064748	2.12320143884892	1.34845813398218	0.168201047060188	0.452637082255841	0.430574088800516	3249/5013/51384	3
GO:0010977	negative regulation of neuron projection development	2/96	146/18888	0.0136986301369863	2.69520547945205	1.46967536126606	0.169951126695902	0.452637082255841	0.430574088800516	83999/2258	2
GO:0032946	positive regulation of mononuclear cell proliferation	2/96	146/18888	0.0136986301369863	2.69520547945205	1.46967536126606	0.169951126695902	0.452637082255841	0.430574088800516	80380/29126	2
GO:0050852	T cell receptor signaling pathway	2/96	146/18888	0.0136986301369863	2.69520547945205	1.46967536126606	0.169951126695902	0.452637082255841	0.430574088800516	2633/153579	2
GO:0098656	monoatomic anion transmembrane transport	2/96	146/18888	0.0136986301369863	2.69520547945205	1.46967536126606	0.169951126695902	0.452637082255841	0.430574088800516	116369/6507	2
GO:0052548	regulation of endopeptidase activity	3/96	280/18888	0.0107142857142857	2.10803571428571	1.33509918441359	0.170687219558864	0.452637082255841	0.430574088800516	710/4671/1285	3
GO:0007018	microtubule-based movement	4/96	426/18888	0.00938967136150235	1.84741784037559	1.26442662977884	0.171550840446242	0.452637082255841	0.430574088800516	79989/10112/5414/55638	4
GO:0002335	mature B cell differentiation	1/96	37/18888	0.027027027027027	5.31756756756757	1.87889890309324	0.171978205395359	0.452637082255841	0.430574088800516	56833	1
GO:0002474	antigen processing and presentation of peptide antigen via MHC class I	1/96	37/18888	0.027027027027027	5.31756756756757	1.87889890309324	0.171978205395359	0.452637082255841	0.430574088800516	2209	1
GO:0003230	cardiac atrium development	1/96	37/18888	0.027027027027027	5.31756756756757	1.87889890309324	0.171978205395359	0.452637082255841	0.430574088800516	287	1
GO:0031076	embryonic camera-type eye development	1/96	37/18888	0.027027027027027	5.31756756756757	1.87889890309324	0.171978205395359	0.452637082255841	0.430574088800516	51384	1
GO:0044546	NLRP3 inflammasome complex assembly	1/96	37/18888	0.027027027027027	5.31756756756757	1.87889890309324	0.171978205395359	0.452637082255841	0.430574088800516	115362	1
GO:0045773	positive regulation of axon extension	1/96	37/18888	0.027027027027027	5.31756756756757	1.87889890309324	0.171978205395359	0.452637082255841	0.430574088800516	2335	1
GO:0046677	response to antibiotic	1/96	37/18888	0.027027027027027	5.31756756756757	1.87889890309324	0.171978205395359	0.452637082255841	0.430574088800516	6507	1
GO:0060391	positive regulation of SMAD protein signal transduction	1/96	37/18888	0.027027027027027	5.31756756756757	1.87889890309324	0.171978205395359	0.452637082255841	0.430574088800516	151449	1
GO:0141085	regulation of inflammasome-mediated signaling pathway	1/96	37/18888	0.027027027027027	5.31756756756757	1.87889890309324	0.171978205395359	0.452637082255841	0.430574088800516	115362	1
GO:1903514	release of sequestered calcium ion into cytosol by endoplasmic reticulum	1/96	37/18888	0.027027027027027	5.31756756756757	1.87889890309324	0.171978205395359	0.452637082255841	0.430574088800516	287	1
GO:0006816	calcium ion transport	4/96	428/18888	0.00934579439252336	1.83878504672897	1.2545481100655	0.173537435543553	0.453663586112105	0.431550557543108	9722/777/116443/287	4
GO:0042692	muscle cell differentiation	4/96	428/18888	0.00934579439252336	1.83878504672897	1.2545481100655	0.173537435543553	0.453663586112105	0.431550557543108	9172/338773/287/79365	4
GO:0060078	regulation of postsynaptic membrane potential	2/96	148/18888	0.0135135135135135	2.65878378378378	1.44799295970392	0.17356522423814	0.453663586112105	0.431550557543108	100131897/116443	2
GO:1903038	negative regulation of leukocyte cell-cell adhesion	2/96	148/18888	0.0135135135135135	2.65878378378378	1.44799295970392	0.17356522423814	0.453663586112105	0.431550557543108	80380/29126	2
GO:2000377	regulation of reactive oxygen species metabolic process	2/96	149/18888	0.0134228187919463	2.64093959731544	1.4372857786937	0.175377067049291	0.45660096321354	0.434344757396577	57126/3240	2
GO:0002385	mucosal immune response	1/96	38/18888	0.0263157894736842	5.17763157894737	1.84245488841863	0.176194962717626	0.45660096321354	0.434344757396577	2865	1
GO:0042401	biogenic amine biosynthetic process	1/96	38/18888	0.0263157894736842	5.17763157894737	1.84245488841863	0.176194962717626	0.45660096321354	0.434344757396577	26002	1
GO:0071711	basement membrane organization	1/96	38/18888	0.0263157894736842	5.17763157894737	1.84245488841863	0.176194962717626	0.45660096321354	0.434344757396577	3249	1
GO:1904358	positive regulation of telomere maintenance via telomere lengthening	1/96	38/18888	0.0263157894736842	5.17763157894737	1.84245488841863	0.176194962717626	0.45660096321354	0.434344757396577	5570	1
GO:0002705	positive regulation of leukocyte mediated immunity	2/96	150/18888	0.0133333333333333	2.62333333333333	1.42666603994044	0.177192001927436	0.457620229850073	0.435314341684905	2209/57126	2
GO:0016331	morphogenesis of embryonic epithelium	2/96	150/18888	0.0133333333333333	2.62333333333333	1.42666603994044	0.177192001927436	0.457620229850073	0.435314341684905	51384/151449	2
GO:0001990	regulation of systemic arterial blood pressure by hormone	1/96	39/18888	0.0256410256410256	5.0448717948718	1.80727196605572	0.18039046847779	0.459616723045933	0.437213519353513	10699	1
GO:0009309	amine biosynthetic process	1/96	39/18888	0.0256410256410256	5.0448717948718	1.80727196605572	0.18039046847779	0.459616723045933	0.437213519353513	26002	1
GO:0016233	telomere capping	1/96	39/18888	0.0256410256410256	5.0448717948718	1.80727196605572	0.18039046847779	0.459616723045933	0.437213519353513	5570	1
GO:0031111	negative regulation of microtubule polymerization or depolymerization	1/96	39/18888	0.0256410256410256	5.0448717948718	1.80727196605572	0.18039046847779	0.459616723045933	0.437213519353513	2258	1
GO:0051938	L-glutamate import	1/96	39/18888	0.0256410256410256	5.0448717948718	1.80727196605572	0.18039046847779	0.459616723045933	0.437213519353513	6507	1
GO:0070232	regulation of T cell apoptotic process	1/96	39/18888	0.0256410256410256	5.0448717948718	1.80727196605572	0.18039046847779	0.459616723045933	0.437213519353513	29126	1
GO:0071312	cellular response to alkaloid	1/96	39/18888	0.0256410256410256	5.0448717948718	1.80727196605572	0.18039046847779	0.459616723045933	0.437213519353513	6507	1
GO:0140632	canonical inflammasome complex assembly	1/96	39/18888	0.0256410256410256	5.0448717948718	1.80727196605572	0.18039046847779	0.459616723045933	0.437213519353513	115362	1
GO:0007612	learning	2/96	153/18888	0.0130718954248366	2.5718954248366	1.39531775772236	0.182654591381875	0.463245497093829	0.440665415232985	2258/64478	2
GO:0042552	myelination	2/96	154/18888	0.012987012987013	2.55519480519481	1.38503422174069	0.184481130368496	0.463245497093829	0.440665415232985	287/51090	2
GO:0097530	granulocyte migration	2/96	154/18888	0.012987012987013	2.55519480519481	1.38503422174069	0.184481130368496	0.463245497093829	0.440665415232985	57126/56833	2
GO:0009595	detection of biotic stimulus	1/96	40/18888	0.025	4.91875	1.77327267565528	0.184564828657436	0.463245497093829	0.440665415232985	4671	1
GO:0030279	negative regulation of ossification	1/96	40/18888	0.025	4.91875	1.77327267565528	0.184564828657436	0.463245497093829	0.440665415232985	83999	1
GO:0045429	positive regulation of nitric oxide biosynthetic process	1/96	40/18888	0.025	4.91875	1.77327267565528	0.184564828657436	0.463245497093829	0.440665415232985	9722	1
GO:0048246	macrophage chemotaxis	1/96	40/18888	0.025	4.91875	1.77327267565528	0.184564828657436	0.463245497093829	0.440665415232985	56833	1
GO:0086091	regulation of heart rate by cardiac conduction	1/96	40/18888	0.025	4.91875	1.77327267565528	0.184564828657436	0.463245497093829	0.440665415232985	287	1
GO:0140448	signaling receptor ligand precursor processing	1/96	40/18888	0.025	4.91875	1.77327267565528	0.184564828657436	0.463245497093829	0.440665415232985	10699	1
GO:0007272	ensheathment of neurons	2/96	156/18888	0.0128205128205128	2.5224358974359	1.36470833813606	0.188142274811473	0.466715682630106	0.443966452717154	287/51090	2
GO:0008366	axon ensheathment	2/96	156/18888	0.0128205128205128	2.5224358974359	1.36470833813606	0.188142274811473	0.466715682630106	0.443966452717154	287/51090	2
GO:0050770	regulation of axonogenesis	2/96	156/18888	0.0128205128205128	2.5224358974359	1.36470833813606	0.188142274811473	0.466715682630106	0.443966452717154	2335/2258	2
GO:0002478	antigen processing and presentation of exogenous peptide antigen	1/96	41/18888	0.024390243902439	4.79878048780488	1.74038614186812	0.188718148715208	0.466715682630106	0.443966452717154	2209	1
GO:0030851	granulocyte differentiation	1/96	41/18888	0.024390243902439	4.79878048780488	1.74038614186812	0.188718148715208	0.466715682630106	0.443966452717154	714	1
GO:0042417	dopamine metabolic process	1/96	41/18888	0.024390243902439	4.79878048780488	1.74038614186812	0.188718148715208	0.466715682630106	0.443966452717154	26002	1
GO:0045730	respiratory burst	1/96	41/18888	0.024390243902439	4.79878048780488	1.74038614186812	0.188718148715208	0.466715682630106	0.443966452717154	56833	1
GO:0071634	regulation of transforming growth factor beta production	1/96	41/18888	0.024390243902439	4.79878048780488	1.74038614186812	0.188718148715208	0.466715682630106	0.443966452717154	2335	1
